sample_id,track_id,first_frame,last_frame,observation_count,contact_sheet,class_label,fine_label,ignore,review_status,annotator,notes
multidomain_traffic_ua_detrac_30s,28,365,480,78,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000028.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,37,451,541,76,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000037.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,50,681,750,70,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000050.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,19,110,148,39,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000019.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,22,128,163,36,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000022.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,26,309,347,36,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000026.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,52,700,740,36,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000052.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,43,568,601,30,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000043.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,39,473,503,28,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000039.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,17,73,118,27,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000017.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,12,20,76,25,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000012.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,34,423,445,23,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000034.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,33,408,432,18,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000033.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,13,31,53,17,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000013.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,9,9,26,15,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000009.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,14,39,55,15,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000014.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,40,477,489,13,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000040.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,51,685,695,11,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000051.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,5,3,18,9,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000005.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,32,401,407,7,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000032.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,3,3,7,5,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000003.jpg,,,false,draft,,
multidomain_traffic_ua_detrac_30s,36,426,430,5,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_ua_detrac_30s\contact_sheets\track_000036.jpg,,,false,draft,,
