sample_id,track_id,first_frame,last_frame,observation_count,contact_sheet,class_label,fine_label,ignore,review_status,annotator,notes
multidomain_traffic_street_35s,3,3,135,133,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000003.jpg,,,false,draft,,
multidomain_traffic_street_35s,16,313,436,124,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000016.jpg,,,false,draft,,
multidomain_traffic_street_35s,69,919,1050,120,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000069.jpg,,,false,draft,,
multidomain_traffic_street_35s,7,11,124,114,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000007.jpg,,,false,draft,,
multidomain_traffic_street_35s,73,948,1050,103,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000073.jpg,,,false,draft,,
multidomain_traffic_street_35s,14,273,378,102,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000014.jpg,,,false,draft,,
multidomain_traffic_street_35s,45,663,758,96,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000045.jpg,,,false,draft,,
multidomain_traffic_street_35s,70,921,1016,96,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000070.jpg,,,false,draft,,
multidomain_traffic_street_35s,53,713,840,87,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000053.jpg,,,false,draft,,
multidomain_traffic_street_35s,63,843,981,83,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000063.jpg,,,false,draft,,
multidomain_traffic_street_35s,79,968,1050,83,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000079.jpg,,,false,draft,,
multidomain_traffic_street_35s,77,966,1050,80,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000077.jpg,,,false,draft,,
multidomain_traffic_street_35s,80,969,1050,76,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000080.jpg,,,false,draft,,
multidomain_traffic_street_35s,41,598,668,71,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000041.jpg,,,false,draft,,
multidomain_traffic_street_35s,75,963,1032,70,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000075.jpg,,,false,draft,,
multidomain_traffic_street_35s,27,446,514,69,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000027.jpg,,,false,draft,,
multidomain_traffic_street_35s,22,413,480,68,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000022.jpg,,,false,draft,,
multidomain_traffic_street_35s,61,805,876,62,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000061.jpg,,,false,draft,,
multidomain_traffic_street_35s,32,473,531,59,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000032.jpg,,,false,draft,,
multidomain_traffic_street_35s,10,172,236,58,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000010.jpg,,,false,draft,,
multidomain_traffic_street_35s,21,361,417,57,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000021.jpg,,,false,draft,,
multidomain_traffic_street_35s,24,422,477,56,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000024.jpg,,,false,draft,,
multidomain_traffic_street_35s,13,229,285,54,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000013.jpg,,,false,draft,,
multidomain_traffic_street_35s,48,669,722,54,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000048.jpg,,,false,draft,,
multidomain_traffic_street_35s,43,626,680,51,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000043.jpg,,,false,draft,,
multidomain_traffic_street_35s,26,443,489,47,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000026.jpg,,,false,draft,,
multidomain_traffic_street_35s,68,915,966,47,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000068.jpg,,,false,draft,,
multidomain_traffic_street_35s,81,976,1020,45,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000081.jpg,,,false,draft,,
multidomain_traffic_street_35s,28,447,505,43,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000028.jpg,,,false,draft,,
multidomain_traffic_street_35s,64,863,945,43,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000064.jpg,,,false,draft,,
multidomain_traffic_street_35s,62,828,867,40,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000062.jpg,,,false,draft,,
multidomain_traffic_street_35s,83,1012,1050,39,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000083.jpg,,,false,draft,,
multidomain_traffic_street_35s,84,1013,1050,38,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000084.jpg,,,false,draft,,
multidomain_traffic_street_35s,72,943,978,36,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000072.jpg,,,false,draft,,
multidomain_traffic_street_35s,82,1003,1038,33,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000082.jpg,,,false,draft,,
multidomain_traffic_street_35s,30,453,484,32,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000030.jpg,,,false,draft,,
multidomain_traffic_street_35s,67,885,932,26,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000067.jpg,,,false,draft,,
multidomain_traffic_street_35s,31,464,497,25,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000031.jpg,,,false,draft,,
multidomain_traffic_street_35s,35,494,543,25,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000035.jpg,,,false,draft,,
multidomain_traffic_street_35s,85,1028,1050,23,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000085.jpg,,,false,draft,,
multidomain_traffic_street_35s,6,3,24,22,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000006.jpg,,,false,draft,,
multidomain_traffic_street_35s,29,450,477,20,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000029.jpg,,,false,draft,,
multidomain_traffic_street_35s,19,344,360,17,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000019.jpg,,,false,draft,,
multidomain_traffic_street_35s,71,937,962,16,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000071.jpg,,,false,draft,,
multidomain_traffic_street_35s,9,163,179,14,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000009.jpg,,,false,draft,,
multidomain_traffic_street_35s,66,879,892,14,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000066.jpg,,,false,draft,,
multidomain_traffic_street_35s,23,420,438,13,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000023.jpg,,,false,draft,,
multidomain_traffic_street_35s,54,720,730,11,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000054.jpg,,,false,draft,,
multidomain_traffic_street_35s,86,1041,1050,10,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000086.jpg,,,false,draft,,
multidomain_traffic_street_35s,34,485,504,9,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000034.jpg,,,false,draft,,
multidomain_traffic_street_35s,12,187,197,8,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000012.jpg,,,false,draft,,
multidomain_traffic_street_35s,20,347,354,8,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000020.jpg,,,false,draft,,
multidomain_traffic_street_35s,87,1043,1050,8,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000087.jpg,,,false,draft,,
multidomain_traffic_street_35s,36,506,512,7,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000036.jpg,,,false,draft,,
multidomain_traffic_street_35s,57,767,781,7,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000057.jpg,,,false,draft,,
multidomain_traffic_street_35s,78,968,974,7,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000078.jpg,,,false,draft,,
multidomain_traffic_street_35s,42,603,606,4,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000042.jpg,,,false,draft,,
multidomain_traffic_street_35s,52,710,717,4,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000052.jpg,,,false,draft,,
multidomain_traffic_street_35s,25,442,444,3,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000025.jpg,,,false,draft,,
multidomain_traffic_street_35s,76,964,966,3,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000076.jpg,,,false,draft,,
multidomain_traffic_street_35s,59,780,780,1,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000059.jpg,,,false,draft,,
multidomain_traffic_street_35s,74,961,961,1,F:\Tracking\data\semantic_gt\multidomain_suite_8bit\multidomain_traffic_street_35s\contact_sheets\track_000074.jpg,,,false,draft,,
